pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,result,commit_size,files_changed,warnings,tests_failed,previous_failure_rate
gitlab-customer-profile-api-release,pipeline/1021526/job/2411370,2026-05-26T04:23:00,GitLab CI,core/customer-profile-api,bugfix/payment-webhook,109081d03971d621877cb7cb2bf558950b94544d,nimal_backend,Python,macos-latest,Azure,693,1180,255,build,Dependency Error,NPM_E404,Running with gitlab-runner 17.x | stage=build | $ make build | mvn dependency:resolve | Could not find artifact com.company:features-client:jar:2.7.14 in internal-nexus (https://nexus.internal.example.com/repository/maven-public) | ERROR: Job failed: exit code 1,HIGH,62.7,18720,0,False,False,False,FAIL,14,26,4,0,0.747
circleci-user-session-service-ci,2cdc2ed7-6ad0-5a87-86b8-e623733b972c,2026-06-06T20:50:00,CircleCI,platform/user-session-service,develop,dea286c25c6761be967122bf8f3ae113cfe12e86,akash_mlops,Java,macos-latest,GCP,296,708,70,deploy,Permission Error,GCP_IAM_DENIED,CircleCI step deploy | working_directory=~/project/user-session-service | docker push ghcr.io/user-session-service:dea286c2 | denied: requested access to the resource is denied; check registry credentials,HIGH,49.29,9659,1,False,False,False,FAIL,28,14,2,0,0.838
ado-feature-store-security-scan,20260613.23,2026-04-13T17:32:00,Azure DevOps,mlops/feature-store,hotfix/urgente,56cb70e73b58877db84dbe9a31e06ae7f5da3269,isuru_devops,Rust,windows-latest,,919,458,0,build,Build Failure,CMAKE_LINK_ERROR,"##[section]Starting: build | Agent job on Azure Pipelines | docker build -t registry.gitlab.com/feature-store:56cb70e7 . | ERROR: failed to solve: process ""/bin/sh -c npm run build"" did not complete successfully: exit code: 2 | buildkit=4f0f6e825c121430 | ##[error]Bash exited with code 1",HIGH,62.49,15017,0,False,False,False,FAIL,94,26,9,0,0.902
gha-web-portal-pr-validation,118001063176-3,2026-05-30T09:11:00,GitHub Actions,web/web-portal,main,dce876c479d1ddbb78802bd19b8af0a1e214f693,security_scan_bot,Go,windows-latest,On-Prem,1432,508,390,build,Configuration Error,ENV_VAR_MISSING,"Run build job on ubuntu-latest | ##[group]refs/heads/main | terraform plan | Error: Missing required variable ""container_image""; set TF_VAR_container_image before deployment | Error: Process completed with exit code 1",MEDIUM,62.41,3992,3,False,False,False,FAIL,23,7,9,0,0.572
jenkins-feature-store-security-scan,feature-store/feature-model-registry#24615,2026-05-03T05:19:00,Jenkins,mlops/feature-store,feature/model-registry,1c0756efad91421c419a87850c2a863cb48b9776,qa_automation,Rust,self-hosted-linux,GCP,1254,445,0,build,Build Failure,RUST_E0432,"[Pipeline] stage(build) | [Pipeline] sh | mvn -B package | [ERROR] COMPILATION ERROR : /workspace/feature-store/src/notifications.rs:[34,75] cannot find symbol class UserSession | script returned exit code 1",HIGH,68.07,7277,0,False,False,False,FAIL,91,29,5,0,0.894
ado-terraform-infra-ci,20260627.23,2026-04-21T09:38:00,Azure DevOps,infra/terraform-infra,feature/auth-jwt,8541142d6e6a0b88cb2ee92cf02c051aefb5b011,release_manager,Java,windows-latest,On-Prem,1610,867,1638,deploy,Deployment Failure,K8S_ROLLOUT_TIMEOUT,##[section]Starting: deploy | Agent job on Azure Pipelines | health check failed after deploy: GET https://terraform-infra.dev.internal.example.com/healthz returned 503 from 10.71.46.107:7742; rollback requested | ##[error]Bash exited with code 1,HIGH,82.95,8844,3,False,False,False,FAIL,82,20,6,0,0.84
ado-kafka-stream-processor-release,20260617.23,2026-04-20T03:33:00,Azure DevOps,data/kafka-stream-processor,ci/cd-proyecto,55c95971bb0d734791b946e80e0312fd0727d409,platform_admin,Python,ubuntu-latest,GCP,1850,983,1022,deploy,Network Error,TLS_HANDSHAKE_TIMEOUT,"##[section]Starting: deploy | Agent job on Azure Pipelines | pip install gin-gonic/gin | HTTPSConnectionPool(host='pypi.org', port=443): Read timed out. (read timeout=15)",HIGH,52.8,2705,4,False,False,False,FAIL,39,38,14,0,0.222
gitlab-data-ingestion-service-nightly-regression,pipeline/997862/job/2359304,2026-05-01T19:27:00,GitLab CI,data/data-ingestion-service,master,d4176a131883088c19738e1b9e36ed6f80e8c228,carlos_dev,Java,macos-latest,GCP,453,948,0,build,Build Failure,MAVEN_COMPILATION_FAILURE,"Running with gitlab-runner 17.x | stage=build | $ make build | mvn -B package | [ERROR] COMPILATION ERROR : /home/jenkins/workspace/data-ingestion-service/src/main/java/com/company/deploy/Service.java:[81,48] cannot find symbol class PaymentClient",CRITICAL,87.54,7233,2,False,False,False,FAIL,13,14,10,0,0.378
ado-web-portal-pr-validation,20260621.26,2026-05-16T17:27:00,Azure DevOps,web/web-portal,ci/cd-proyecto,38c797ad8cf02de689e241d2aa24865089229915,renovate[bot],C++,ubuntu-latest,AWS,498,968,655,deploy,Deployment Failure,ROLLBACK_REQUIRED,##[section]Starting: deploy | Agent job on Azure Pipelines | kubectl rollout status deployment/web-portal -n ml-staging --timeout=180s | error: deployment exceeded its progress deadline | image=123456789012.dkr.ecr.us-east-1.amazonaws.com/web-portal:38c797ad,HIGH,66.61,10517,2,False,False,False,FAIL,62,24,15,0,0.883
circleci-ml-training-pipeline-deploy-staging,17b26fa7-c8e7-5865-8293-4c4dcd3d7e2f,2026-05-27T07:49:00,CircleCI,mlops/ml-training-pipeline,release/2026.07,c202daf7544ca161825acece75fdb9411bfc81b4,sara_platform,Python,ubuntu-latest,GCP,1449,1164,0,build,Build Failure,GO_BUILD_FAILED,CircleCI step build | working_directory=~/project/ml-training-pipeline | cmake --build build | undefined reference to `PublishEvent()` | collect2: error: ld returned 1 exit status,CRITICAL,50.34,11430,3,False,False,False,FAIL,61,2,10,0,0.243
jenkins-customer-profile-api-deploy-staging,customer-profile-api/feature-auth-jwt#22726,2026-04-16T02:30:00,Jenkins,core/customer-profile-api,feature/auth-jwt,f930851373f5e4f119c815d150dcfa844a9bc824,platform_admin,Python,windows-latest,On-Prem,144,916,24,test,Resource Exhaustion,RUNNER_DISK_FULL,[Pipeline] stage(test) | [Pipeline] sh | cargo test --release | runner CPU throttled for 300s; job exceeded resource quota on self-hosted runner | script returned exit code 1,HIGH,85.02,32311,2,False,False,True,FAIL,47,7,13,0,0.254
gitlab-mobile-backend-ci,pipeline/990428/job/2342948,2026-04-18T11:27:00,GitLab CI,mobile/mobile-backend,feature/auth-jwt,5c2a6c6dc5ae8cd62a6008c010929c16f50a02b1,renovate[bot],Java,ubuntu-latest,AWS,476,1217,257,deploy,Network Error,ECONNRESET,"Running with gitlab-runner 17.x | stage=deploy | $ make deploy | pip install guava | HTTPSConnectionPool(host='pypi.org', port=443): Read timed out. (read timeout=15) | ERROR: Job failed: exit code 1",MEDIUM,61.59,9885,4,False,False,False,FAIL,82,40,3,0,0.916
gha-helm-charts-ci,118001089472-2,2026-05-17T06:03:00,GitHub Actions,infra/helm-charts,hotfix/urgent-rollout,b4c1b83aac1d859c33e2cf14684de015c89465c5,security_scan_bot,Java,ubuntu-latest,On-Prem,602,1203,195,build,Resource Exhaustion,RUNNER_DISK_FULL,Run build job on ubuntu-latest | ##[group]refs/heads/hotfix/urgent-rollout | pytest tests/ | worker process was killed by signal 9 (SIGKILL); container memory limit 4096Mi exceeded | Error: Process completed with exit code 1,HIGH,91.84,10634,3,False,False,False,FAIL,37,19,12,0,0.412
gitlab-payment-gateway-service-build-test-deploy,pipeline/984086/job/2329001,2026-04-07T01:16:00,GitLab CI,payments/payment-gateway-service,bugfix/flaky-login-test,f64262bc90546d9708fc2d2f80abab2a3e494fa5,junior_juan,Python,macos-latest,GCP,831,687,476,deploy,Configuration Error,HELM_VALUES_ERROR,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | docker compose config | services.api.environment.SECRET_KEY contains an invalid reference; secret was not mounted in runner context,MEDIUM,43.23,23744,1,False,False,False,FAIL,22,5,2,0,0.231
ado-ci-templates-nightly-regression,20260608.31,2026-05-11T14:34:00,Azure DevOps,devops/ci-templates,main,a8859e838ed776fdc102ff2e5e001a8d66c49ca1,devops-bot,C++,ubuntu-latest,Azure,1622,757,1062,build,Configuration Error,ENV_VAR_MISSING,##[section]Starting: build | Agent job on Azure Pipelines | docker compose config | services.api.environment.SECRET_KEY contains an invalid reference; secret was not mounted in runner context | ##[error]Bash exited with code 1,HIGH,50.95,13070,2,False,False,False,FAIL,9,1,7,0,0.409
jenkins-user-session-service-deploy-staging,user-session-service/bugfix-payment-webhook#22649,2026-04-15T09:04:00,Jenkins,platform/user-session-service,bugfix/payment-webhook,b9617a63a0d92dbb1d722ac28b928e5df2f05e4e,github-actions[bot],NodeJS,windows-latest,GCP,399,1427,0,build,Build Failure,DOCKER_BUILD_FAILED,"[Pipeline] stage(build) | [Pipeline] sh | docker build -t registry.gitlab.com/user-session-service:b9617a63 . | ERROR: failed to solve: process ""/bin/sh -c npm run build"" did not complete successfully: exit code: 2 | buildkit=71ed0f2b8e1493d6 | script returned exit code 1",HIGH,87.84,18515,2,False,False,False,FAIL,83,36,13,0,0.223
gha-notification-service-deploy-staging,118000824166-2,2026-04-20T04:57:00,GitHub Actions,messaging/notification-service,bugfix/payment-webhook,a098fc16945a8af516f5e5dd4ac43dc0fb79f6cd,devops-bot,Rust,windows-latest,Azure,1559,1005,717,test,Timeout,JOB_TIMEOUT,Run test job on ubuntu-latest | ##[group]refs/heads/bugfix/payment-webhook | mvn -B test | Build timed out after 20 minutes; last log line from Surefire: waiting for forked JVM,HIGH,63.71,3678,1,False,False,False,FAIL,74,19,5,0,0.636
gha-billing-api-ci,118001033017-1,2026-06-10T03:17:00,GitHub Actions,finance/billing-api,ci/cd-proyecto,21e7b74f61008998aed43b10ec864f81d6d424ee,isuru_devops,Python,ubuntu-latest,AWS,770,368,0,test,Test Failure,CARGO_TEST_FAILED,Run test job on ubuntu-latest | ##[group]refs/heads/ci/cd-proyecto | mvn test | [ERROR] Failures: CheckoutControllerTest.shouldRejectInvalidToken:101 expected:<201> but was:<500> | Error: Process completed with exit code 1,HIGH,47.05,6440,2,False,False,False,FAIL,72,5,7,13,0.563
gha-kafka-stream-processor-ci,118000980287-2,2026-05-28T05:31:00,GitHub Actions,data/kafka-stream-processor,feature/model-registry,5c345a3eb713818c1528df49be601ef53a727e68,security_scan_bot,Java,ubuntu-latest,On-Prem,239,835,894,build,Security Scan Failure,BANDIT_HIGH_SEVERITY,Run build job on ubuntu-latest | ##[group]refs/heads/feature/model-registry | dependency-check --failOnCVSS 7 | CVE score 9.8 detected in transitive dependency serde; build blocked by quality gate,HIGH,85.1,11963,2,False,False,False,FAIL,27,7,9,0,0.412
circleci-notification-service-build-test-deploy,12434828-d645-5254-b66b-4ab51f2d2c97,2026-04-07T16:29:00,CircleCI,messaging/notification-service,develop,c831aa2887b30fa8f9626907e6646bcab3af947d,carlos_dev,NodeJS,windows-latest,Azure,2417,918,9,deploy,Timeout,JOB_TIMEOUT,CircleCI step deploy | working_directory=~/project/notification-service | npm ci | command timed out after 600000ms during postinstall script for lodash | Exited with code 1,MEDIUM,50.61,11614,4,False,False,False,FAIL,85,17,10,0,0.522
gha-web-portal-security-scan,118001061996-1,2026-04-22T22:02:00,GitHub Actions,web/web-portal,develop,7e050f4ac9f118d604730e97083011a00b1cb2a5,akash_mlops,Go,macos-latest,AWS,187,305,1188,build,Security Scan Failure,SNYK_VULNERABILITY,Run build job on ubuntu-latest | ##[group]refs/heads/develop | snyk test --severity-threshold=high | ✗ High severity vulnerability found in react; upgrade to patched version before release | Error: Process completed with exit code 1,HIGH,86.58,18220,0,False,False,False,FAIL,37,12,6,0,0.365
circleci-data-ingestion-service-pr-validation,4af8d6f7-fb03-5327-a341-0df9f3b15c4f,2026-06-11T12:16:00,CircleCI,data/data-ingestion-service,bugfix/payment-webhook,01a8b8f37357317491c326ce8ef317686f2d38f2,qa_automation,C++,macos-latest,AWS,1737,545,984,build,Permission Error,K8S_RBAC_FORBIDDEN,CircleCI step build | working_directory=~/project/data-ingestion-service | gh api repos/data/data-ingestion-service/actions/secrets | HTTP 403: Resource not accessible by integration; GITHUB_TOKEN requires actions:write | Exited with code 1,CRITICAL,83.06,2014,0,False,False,False,FAIL,28,3,1,0,0.699
gitlab-customer-profile-api-build-test-deploy,pipeline/1011858/job/2390081,2026-05-27T03:54:00,GitLab CI,core/customer-profile-api,renovate/python-requests-2.x,844e1c631c65bfb721b81bc633e13cafa60afb8b,qa_automation,Rust,ubuntu-latest,Azure,209,49,69,deploy,Configuration Error,YAML_PARSE_ERROR,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | docker compose config | services.api.environment.SECRET_KEY contains an invalid reference; secret was not mounted in runner context | ERROR: Job failed: exit code 1,MEDIUM,46.58,766,1,False,False,False,FAIL,16,4,3,0,0.095
gha-reporting-dashboard-release,118001014974-2,2026-06-05T18:52:00,GitHub Actions,reporting/reporting-dashboard,release/2026.06,e65e08c4f01c2f97ea7db07760194e540c85757f,akash_mlops,Rust,macos-latest,On-Prem,320,378,416,test,Resource Exhaustion,NODE_HEAP_OUT_OF_MEMORY,Run test job on ubuntu-latest | ##[group]refs/heads/release | cargo test --release | runner CPU throttled for 300s; job exceeded resource quota on self-hosted runner,CRITICAL,86.85,19573,3,False,False,True,FAIL,25,8,11,0,0.578
ado-kafka-stream-processor-build-test-deploy,20260625.21,2026-04-01T18:38:00,Azure DevOps,data/kafka-stream-processor,main,493eb8c1249159c5c42ea98128121922731bb1ac,carlos_dev,Python,ubuntu-latest,AWS,307,374,181,deploy,Permission Error,GITHUB_TOKEN_PERMISSION_DENIED,##[section]Starting: deploy | Agent job on Azure Pipelines | gcloud run deploy | PERMISSION_DENIED: principal ci-deploy@project.iam.gserviceaccount.com lacks roles/run.admin | ##[error]Bash exited with code 1,CRITICAL,62.42,1591,0,False,False,False,FAIL,13,6,2,0,0.079
ado-e2e-test-suite-nightly-regression,20260607.27,2026-05-24T00:01:00,Azure DevOps,qa/e2e-test-suite,feature/pagos,e5875282e8d420a05893f9b7ef6fe1415131d15b,carlos_dev,Rust,self-hosted-linux,GCP,1489,1039,0,build,Build Failure,BUILD_SCRIPT_EXIT_2,"##[section]Starting: build | Agent job on Azure Pipelines | mvn -B package | [ERROR] COMPILATION ERROR : /workspace/e2e-test-suite/src/checkout.rs:[34,56] cannot find symbol class RiskDecision",MEDIUM,65.36,9477,2,False,False,False,FAIL,31,10,6,0,0.38
circleci-customer-profile-api-security-scan,2a719253-1dbb-5ccb-bde8-d57e551534f3,2026-05-24T20:01:00,CircleCI,core/customer-profile-api,renovate/python-requests-2.x,e99efbc310a37a3e852977c5a03b1e260e74c016,dependabot[bot],Go,ubuntu-latest,AWS,779,240,515,build,Configuration Error,YAML_PARSE_ERROR,"CircleCI step build | working_directory=~/project/customer-profile-api | actionlint .github/workflows/deploypilot-ci.yml | .github/workflows/deploypilot-ci.yml:121:23: unexpected key ""runs_on""; did you mean ""runs-on""?",MEDIUM,70.57,21684,2,False,False,False,FAIL,26,3,10,0,0.708
gitlab-user-session-service-ci,pipeline/989664/job/2341256,2026-04-17T02:47:00,GitLab CI,platform/user-session-service,hotfix/urgent-rollout,264f9ef19893241b928e5c03770ae53ef96e4d7d,sara_platform,Java,macos-latest,Azure,1072,1274,853,build,Dependency Error,PIP_RESOLUTION_IMPOSSIBLE,Running with gitlab-runner 17.x | stage=build | $ make build | cargo fetch | failed to select a version for `serde` required by package user-session-service,HIGH,43.2,15142,0,False,False,False,FAIL,47,18,9,0,0.672
ado-mobile-backend-nightly-regression,20260627.31,2026-04-27T03:54:00,Azure DevOps,mobile/mobile-backend,feature/order-events,adcbbf9cd969b22a335d8fed429c7dd0b1c33a67,platform_admin,Go,ubuntu-latest,AWS,1308,662,0,test,Test Failure,CPP_GTEST_FAILED,"##[section]Starting: test | Agent job on Azure Pipelines | npm test -- --runInBand | FAIL src/payments/controller.spec.ts | Expected mock function to have been called once, received 0 calls | ##[error]Bash exited with code 1",HIGH,67.91,5923,2,False,False,False,FAIL,9,24,11,3,0.503
ado-ml-training-pipeline-deploy-staging,20260601.26,2026-05-18T09:52:00,Azure DevOps,mlops/ml-training-pipeline,main,a35c1a35aa1c4f9f83cfbd025464bf5a404cfc4f,dependabot[bot],Java,windows-latest,GCP,389,182,21,deploy,Permission Error,AWS_ACCESS_DENIED,##[section]Starting: deploy | Agent job on Azure Pipelines | aws ecr get-login-password | An error occurred (AccessDeniedException): User arn:aws:sts::123456789012:assumed-role/github-actions is not authorized to perform ecr:GetAuthorizationToken | ##[error]Bash exited with code 1,HIGH,44.3,5384,0,False,False,False,FAIL,24,6,0,0,0.22
jenkins-customer-profile-api-build-test-deploy,customer-profile-api/hotfix-urgent-rollout#27306,2026-05-27T11:26:00,Jenkins,core/customer-profile-api,hotfix/urgent-rollout,355cad529b9b01903bb458edaa3d8da55e2c54e1,isuru_devops,Rust,ubuntu-latest,GCP,95,279,162,deploy,Configuration Error,ENV_VAR_MISSING,[Pipeline] stage(deploy) | [Pipeline] sh | helm template charts/app -f values-staging.yaml | YAML parse error on charts/app/templates/deployment.yaml: mapping values are not allowed in this context,MEDIUM,25.6,2027,1,False,False,False,FAIL,17,2,0,0,0.205
gha-push-notification-worker-deploy-staging,118001036652-2,2026-06-10T23:40:00,GitHub Actions,mobile/push-notification-worker,release/2026.07,f128663037d206e89db02e45f37ef579fde65d0c,isuru_devops,Go,windows-latest,On-Prem,1896,349,517,deploy,Network Error,TLS_HANDSHAKE_TIMEOUT,Run deploy job on ubuntu-latest | ##[group]refs/heads/release/2026.07 | apt-get update | Temporary failure resolving archive.ubuntu.com; runner network check failed | Error: Process completed with exit code 1,MEDIUM,82.48,3465,5,False,False,False,FAIL,15,26,9,0,0.397
jenkins-model-serving-platform-pr-validation,model-serving-platform/release-2026-06#22188,2026-04-11T07:14:00,Jenkins,platform/model-serving-platform,release/2026.06,0aebd85b3b51e8b90891cb8ff2aee1ee36bc134e,sara_platform,Rust,windows-latest,GCP,968,615,1167,test,Dependency Error,NPM_ETARGET,[Pipeline] stage(test) | [Pipeline] sh | mvn dependency:resolve | Could not find artifact com.company:reports-client:jar:2.7.14 in internal-nexus (https://nexus.internal.example.com/repository/maven-public) | script returned exit code 1,MEDIUM,63.56,17298,1,False,False,False,FAIL,15,18,8,0,0.648
jenkins-e2e-test-suite-deploy-staging,e2e-test-suite/release#25413,2026-05-10T10:30:00,Jenkins,qa/e2e-test-suite,release/2026.06,65b4691d60135c2aad455a3a79fdebbdd68d7d75,qa_automation,NodeJS,ubuntu-latest,Azure,292,148,198,build,Build Failure,GO_BUILD_FAILED,"[Pipeline] stage(build) | [Pipeline] sh | docker build -t registry.gitlab.com/e2e-test-suite:65b4691d . | ERROR: failed to solve: process ""/bin/sh -c npm run build"" did not complete successfully: exit code: 2 | buildkit=2f8ab9da5cbc6902",MEDIUM,48.21,661,1,False,False,False,FAIL,20,3,1,0,0.279
ado-search-api-build-test-deploy,20260626.24,2026-04-28T22:15:00,Azure DevOps,search/search-api,ci/cd-proyecto,57fc24e026bd7fffd4ade6df807b01ddd0fb3835,platform_admin,Python,ubuntu-latest,GCP,617,1278,1189,build,Resource Exhaustion,JAVA_HEAP_SPACE,##[section]Starting: build | Agent job on Azure Pipelines | javac | java.lang.OutOfMemoryError: Java heap space during test compilation; MAVEN_OPTS=-Xmx1024m,CRITICAL,88.04,30608,2,False,False,True,FAIL,58,42,14,0,0.223
