pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,result,commit_size,files_changed,warnings,tests_failed,previous_failure_rate
jenkins-order-fulfillment-service-deploy-staging,order-fulfillment-service/release-2026-06#22994,2026-04-18T14:46:00,Jenkins,commerce/order-fulfillment-service,release/2026.06,f1a39e27a18d56ee54dde5e83fa5ccba6deb5949,release_manager,Go,macos-latest,GCP,225,443,686,build,Network Error,API_GATEWAY_TIMEOUT,[Pipeline] stage(build) | [Pipeline] sh | curl -fsS https://order-fulfillment-service.prod.internal.example.com/healthz | OpenSSL SSL_connect: Connection reset by peer in connection to 10.208.214.64:7501 | script returned exit code 1,HIGH,37.19,21433,2,FALSE,FALSE,FALSE,FAIL,26,28,4,0,0.331
ado-ml-training-pipeline-ci,20260626.29,2026-06-07T04:43:00,Azure DevOps,mlops/ml-training-pipeline,hotfix/urgente,6d1fd55ba3f4c5bdb4625b1841dc50fd3fa10919,renovate[bot],Rust,ubuntu-latest,On-Prem,1809,1214,965,test,Timeout,WAIT_FOR_SERVICE_TIMEOUT,##[section]Starting: test | Agent job on Azure Pipelines | kubectl rollout status deployment/ml-training-pipeline -n ml-prod --timeout=300s | timed out waiting for the condition | ##[error]Bash exited with code 1,HIGH,67.84,18946,3,FALSE,FALSE,FALSE,FAIL,91,43,10,0,0.525
circleci-user-session-service-release,3eaafd1d-1832-533f-8107-421bdd49baca,2026-05-22T10:17:00,CircleCI,platform/user-session-service,feature/model-registry,9b9d4041e3f459c95980b86c1d30a30dc18eedd9,akash_mlops,Go,ubuntu-latest,GCP,135,692,581,deploy,Security Scan Failure,BANDIT_HIGH_SEVERITY,CircleCI step deploy | working_directory=~/project/user-session-service | semgrep ci | Blocking finding: command injection risk in /builds/user-session-service/reports/handler.go:133; rule python.lang.security.audit.subprocess-shell-true | Exited with code 1,CRITICAL,58.43,13710,0,FALSE,FALSE,FALSE,FAIL,71,29,18,0,0.575
ado-deploypilot-ai-release,20260630.23,2026-04-20T13:08:00,Azure DevOps,devops/deploypilot-ai,feature/auth-jwt,a23633271e960362df236e9e038adfe33b5b7608,carlos_dev,Java,ubuntu-latest,On-Prem,666,948,603,deploy,Security Scan Failure,TRIVY_CRITICAL_CVE,##[section]Starting: deploy | Agent job on Azure Pipelines | dependency-check --failOnCVSS 7 | CVE score 9.8 detected in transitive dependency pandas; build blocked by quality gate | ##[error]Bash exited with code 1,HIGH,95.37,22079,3,FALSE,FALSE,FALSE,FAIL,87,20,21,0,0.33
gha-web-portal-build-test-deploy,118000053802-3,2025-10-14T04:16:00,GitHub Actions,web/web-portal,ci/cd-proyecto,b33f2f54ed7f2026ee074108517feef85eefc6b9,data_pipeline_bot,Python,windows-latest,GCP,251,351,145,None,None,None,Run ci job on ubuntu-latest | ##[group]refs/heads/ci/cd-proyecto | 2025-10-14 04:16:00 checkout b33f2f54 | dependencies restored from cache | build and tests completed successfully,None,68.88,12112,2,FALSE,FALSE,FALSE,PASS,77,22,4,0,0.446
gha-analytics-etl-release,118000124489-2,2025-10-31T09:07:00,GitHub Actions,data/analytics-etl,bugfix/flaky-login-test,092842c81fa11661f8396df2c8943cc4be464825,renovate[bot],C++,macos-latest,AWS,1204,321,749,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/bugfix/flaky-login-test | artifact analytics-etl:092842c8 published | all required checks passed | warning: 11 non-blocking linter warnings recorded,None,73.28,8870,1,FALSE,FALSE,FALSE,PASS,77,30,11,0,0.255
gha-terraform-infra-release,118000882496-1,2026-05-04T08:30:00,GitHub Actions,infra/terraform-infra,ci/cd-proyecto,a8e0ecfbdc45a1d9736148c98987676b29351aed,akash_mlops,NodeJS,ubuntu-latest,Azure,1024,1124,0,test,Test Failure,CARGO_TEST_FAILED,"Run test job on ubuntu-latest | ##[group]refs/heads/ci/cd-proyecto | pytest -q /home/runner/work/terraform-infra/terraform-infra/src/features/index.ts | FAILED test_checkout.py::test_users_contract - assert {""status"":""ok""} == {""status"":""error""} | short_sha=a8e0ecfb | Error: Process completed with exit code 1",HIGH,42.41,9791,0,FALSE,FALSE,FALSE,FAIL,16,5,11,11,0.696
jenkins-rag-qa-service-release,rag-qa-service/develop#3514,2025-10-24T17:56:00,Jenkins,platform-team/rag-qa-service,develop,9a28770e1490691a394b458b36e50c1abeac06a8,maria_sre,C++,ubuntu-latest,Azure,195,118,457,None,None,None,[Pipeline] stage(deploy) | [Pipeline] sh | health check passed for https://rag-qa-service.prod.internal.example.com/healthz | deployment marked successful | warning: 4 non-blocking linter warnings recorded,None,71.46,5654,0,FALSE,FALSE,FALSE,PASS,2,8,4,0,0.102
ado-user-session-service-build-test-deploy,20260604.1,2025-12-22T10:45:00,Azure DevOps,platform/user-session-service,release/2026.06,3871ccd957c701ad5b9e8ac3e984aecebd23434c,security_scan_bot,C++,ubuntu-latest,GCP,697,335,89,None,None,None,##[section]Starting: test | Agent job on Azure Pipelines | C++ unit and integration tests passed | coverage report uploaded | no deployment rollback required,None,40.41,4857,0,FALSE,FALSE,FALSE,PASS,21,4,2,0,0.042
ado-terraform-infra-security-scan,20260627.21,2026-04-02T04:07:00,Azure DevOps,infra/terraform-infra,bugfix/flaky-login-test,bd0f6ba94fd9eec42ee2d5337a5a9ceab53a5c3f,maria_sre,Rust,ubuntu-latest,None,1306,1370,939,test,Resource Exhaustion,JAVA_HEAP_SPACE,##[section]Starting: test | Agent job on Azure Pipelines | cargo test --release | runner CPU throttled for 300s; job exceeded resource quota on self-hosted runner,HIGH,91.27,27200,1,FALSE,FALSE,FALSE,FAIL,56,32,12,0,0.596
gha-internal-api-gateway-security-scan,118001088293-3,2026-06-10T16:29:00,GitHub Actions,platform/internal-api-gateway,hotfix/urgente,c07b02dbcffb24326ab82a1964864ff90f69e5c7,sara_platform,Java,macos-latest,Azure,527,1288,637,test,Network Error,TLS_HANDSHAKE_TIMEOUT,Run test job on ubuntu-latest | ##[group]refs/heads/hotfix/urgente | curl -fsS https://internal-api-gateway.prod.internal.example.com/healthz | OpenSSL SSL_connect: Connection reset by peer in connection to 10.165.49.42:6020 | Error: Process completed with exit code 1,HIGH,90.55,16158,3,FALSE,FALSE,TRUE,FAIL,48,42,10,0,0.479
gha-deploypilot-ai-security-scan,118000213622-2,2025-11-22T03:58:00,GitHub Actions,devops/deploypilot-ai,bugfix/payment-webhook,914399446b3f7006a733b5e380f136f35d4856ab,github-actions[bot],NodeJS,windows-latest,On-Prem,125,541,185,None,None,None,Run security-scan job on ubuntu-latest | ##[group]refs/heads/bugfix/payment-webhook | dependency audit completed with no blocking vulnerabilities | status=success,None,38.4,4441,0,FALSE,FALSE,FALSE,PASS,11,12,1,0,0.076
ado-order-fulfillment-service-security-scan,20260605.74,2025-11-27T14:16:00,Azure DevOps,commerce/order-fulfillment-service,master,3c1437014acabb19ee4aeb6c537495292851ee5e,isuru_devops,Java,ubuntu-latest,AWS,33,198,400,None,None,None,##[section]Starting: ci | Agent job on Azure Pipelines | 2025-11-27 14:16:00 checkout 3c143701 | dependencies restored from cache | build and tests completed successfully | warning: 3 non-blocking linter warnings recorded,None,31.78,5419,1,FALSE,FALSE,FALSE,PASS,2,8,3,0,0.046
jenkins-order-fulfillment-service-security-scan,order-fulfillment-service/release-2026-07#8258,2025-12-06T12:25:00,Jenkins,commerce/order-fulfillment-service,release/2026.07,69d960d515fa85b2210f5c7735288e606dafd353,renovate[bot],Python,windows-latest,None,982,562,268,None,None,None,[Pipeline] stage(ci) | [Pipeline] sh | 2025-12-06 12:25:00 checkout 69d960d5 | dependencies restored from cache | build and tests completed successfully,None,61.52,2148,2,FALSE,FALSE,FALSE,PASS,34,30,8,0,0.452
ado-kafka-stream-processor-security-scan,20260623.23,2026-04-17T19:22:00,Azure DevOps,data/kafka-stream-processor,renovate/python-requests-2.x,684ab8b760cfd693ee8e3a1be2cf6b45d8db5261,qa_automation,C++,macos-latest,GCP,3263,1728,105,build,Timeout,TEST_TIMEOUT,##[section]Starting: build | Agent job on Azure Pipelines | docker pull registry.gitlab.com/kafka-stream-processor:684ab8b7 | context deadline exceeded after 120s; registry did not respond | ##[error]Bash exited with code 1,HIGH,91.63,2919,3,FALSE,FALSE,FALSE,FAIL,61,2,3,0,0.388
gha-deploypilot-ai-release,118000203435-2,2025-11-19T18:43:00,GitHub Actions,devops/deploypilot-ai,dependabot/npm_and_yarn/lodash-4.17.21,26a6e8ec4199545f46cd5e751c90d4b553de3932,github-actions[bot],Go,macos-latest,None,423,14,250,None,None,None,Run security-scan job on ubuntu-latest | ##[group]refs/heads/dependabot/npm_and_yarn/lodash-4.17.21 | dependency audit completed with no blocking vulnerabilities | status=success | warning: 4 non-blocking linter warnings recorded,None,44.95,1467,0,FALSE,FALSE,FALSE,PASS,21,3,4,0,0.27
jenkins-ci-templates-security-scan,ci-templates/hotfix-urgent-rollout#6920,2025-11-24T08:43:00,Jenkins,devops/ci-templates,hotfix/urgent-rollout,fc0acf58b3de5723e54929309c6a822a157e4093,carlos_dev,Rust,windows-latest,AWS,625,66,443,None,None,None,[Pipeline] stage(test) | [Pipeline] sh | Rust unit and integration tests passed | coverage report uploaded | no deployment rollback required,None,28.7,3867,1,FALSE,FALSE,FALSE,PASS,27,6,2,0,0.164
jenkins-risk-scoring-service-release,risk-scoring-service/release-2026-06#10592,2025-12-27T12:00:00,Jenkins,risk/risk-scoring-service,release/2026.06,99fb1ed7d8de9369efda6c368b13bdb218512327,maria_sre,C++,ubuntu-latest,AWS,163,541,119,None,None,None,[Pipeline] stage(deploy) | [Pipeline] sh | health check passed for https://risk-scoring-service.dev.internal.example.com/healthz | deployment marked successful,None,18.77,4315,0,FALSE,FALSE,FALSE,PASS,20,3,4,0,0.006
gha-internal-api-gateway-deploy-staging,118001075653-1,2026-05-10T18:48:00,GitHub Actions,platform/internal-api-gateway,main,e2bde170ef9ebf20631617ca5914f25f9c391632,carlos_dev,NodeJS,macos-latest,Azure,2842,1116,317,deploy,Timeout,TEST_TIMEOUT,Run deploy job on ubuntu-latest | ##[group]refs/heads/main | kubectl rollout status deployment/internal-api-gateway -n ml-prod --timeout=300s | timed out waiting for the condition | Error: Process completed with exit code 1,MEDIUM,55.99,13838,4,FALSE,FALSE,FALSE,FAIL,73,24,11,0,0.823
gha-auth-service-build-test-deploy,118000233755-1,2025-11-27T01:18:00,GitHub Actions,security/auth-service,feature/auth-jwt,c9cc220b9e3a120fc74304d9fb4e63824aaa43d0,nimal_backend,C++,ubuntu-latest,GCP,721,330,256,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/feature | artifact auth-service:c9cc220b published | all required checks passed | warning: 2 non-blocking linter warnings recorded,None,67.04,4837,0,FALSE,FALSE,FALSE,PASS,1,12,2,0,0.292
jenkins-ml-training-pipeline-security-scan,ml-training-pipeline/develop#7115,2025-11-26T06:21:00,Jenkins,mlops/ml-training-pipeline,develop,08802ef007fca2a23d337ccb6bde5da1f27ff16c,release_manager,Java,ubuntu-latest,AWS,397,523,367,None,None,None,[Pipeline] stage(security-scan) | [Pipeline] sh | dependency audit completed with no blocking vulnerabilities | status=success,None,63.2,853,0,FALSE,FALSE,FALSE,PASS,33,2,2,0,0.08
gha-feature-store-build-test-deploy,118000095906-3,2025-10-24T11:37:00,GitHub Actions,mlops/feature-store,develop,9a6aab333c7c38fd1f5775a9112c771c97b28c16,carlos_dev,NodeJS,macos-latest,On-Prem,432,423,162,None,None,None,Run deploy job on ubuntu-latest | ##[group]refs/heads/develop | health check passed for https://feature-store.staging.internal.example.com/healthz | deployment marked successful,None,24.18,5039,1,FALSE,FALSE,FALSE,PASS,14,10,1,0,0.115
gitlab-deploypilot-ai-release,pipeline/1022500/job/2413510,2026-04-25T14:23:00,GitLab CI,devops/deploypilot-ai,renovate/python-requests-2.x,6ed46eebe6828fca43ac17c2e5e0b9019bdb7cf8,junior_juan,Rust,self-hosted-linux,Azure,1467,435,0,build,Build Failure,DOCKER_BUILD_FAILED,"Running with gitlab-runner 17.x | stage=build | $ make build | mvn -B package | [ERROR] COMPILATION ERROR : /workspace/deploypilot-ai/src/users.rs:[87,2] cannot find symbol class RiskDecision | ERROR: Job failed: exit code 1",HIGH,90.23,10223,1,FALSE,FALSE,FALSE,FAIL,65,28,13,0,0.401
gitlab-notification-service-build-test-deploy,pipeline/884595/job/2110118,2025-10-09T09:50:00,GitLab CI,messaging/notification-service,hotfix/urgent-rollout,01b3d200dcb0654c4164936ef1b6f36af113c700,akash_mlops,Go,macos-latest,GCP,696,178,277,None,None,None,Running with gitlab-runner 17.x | stage=test | $ make test | Go unit and integration tests passed | coverage report uploaded | no deployment rollback required,None,34.3,3343,0,FALSE,FALSE,FALSE,PASS,27,12,4,0,0.084
ado-rag-qa-service-nightly-regression,20260616.24,2026-05-01T02:07:00,Azure DevOps,platform-team/rag-qa-service,feature/model-registry,334ac047716360fcec3d227ca512f1166c014b83,akash_mlops,NodeJS,windows-latest,AWS,518,1261,1182,deploy,Deployment Failure,ROLLBACK_REQUIRED,##[section]Starting: deploy | Agent job on Azure Pipelines | AWS ALB target group health check failed: target 10.149.136.63:3034 unhealthy after deployment; CodeDeploy marked revision failed,HIGH,84.63,2752,2,FALSE,TRUE,FALSE,FAIL,86,14,12,0,0.216
gha-search-api-nightly-regression,118000134463-2,2025-11-02T19:57:00,GitHub Actions,search/search-api,feature/model-registry,2222129a0b6136170e40bf8d73b655aa3a9e931e,security_scan_bot,C++,windows-latest,GCP,791,392,401,None,None,None,Run deploy job on ubuntu-latest | ##[group]refs/heads/feature/model-registry | health check passed for https://search-api.staging.internal.example.com/healthz | deployment marked successful | warning: 4 non-blocking linter warnings recorded,None,40.97,4989,0,FALSE,FALSE,FALSE,PASS,26,13,4,0,0.002
gha-data-ingestion-service-release,118001022629-2,2026-06-07T13:20:00,GitHub Actions,data/data-ingestion-service,bugfix/payment-webhook,ec7c82b394c4a7cbb6855f9f3339580a06d91fcc,carlos_dev,Go,macos-latest,AWS,1237,811,896,build,Permission Error,AWS_ACCESS_DENIED,Run build job on ubuntu-latest | ##[group]refs/heads/bugfix/payment-webhook | gh api repos/data/data-ingestion-service/actions/secrets | HTTP 403: Resource not accessible by integration; GITHUB_TOKEN requires actions:write | Error: Process completed with exit code 1,CRITICAL,62.27,4153,2,FALSE,FALSE,FALSE,FAIL,31,8,4,0,0.325
gitlab-deploypilot-ai-build-test-deploy,pipeline/991832/job/2346032,2026-04-20T22:42:00,GitLab CI,devops/deploypilot-ai,feature/model-registry,1f3efa9ecfcbfac5eedff2b0020f86e8f149fc90,junior_juan,Rust,macos-latest,On-Prem,485,364,76,test,Test Failure,PYTEST_ASSERTION,Running with gitlab-runner 17.x | stage=test | $ make test | mvn test | [ERROR] Failures: CheckoutControllerTest.shouldRejectInvalidToken:76 expected:<201> but was:<500> | ERROR: Job failed: exit code 1,MEDIUM,39.61,5461,0,TRUE,FALSE,FALSE,FAIL,17,5,1,0,0.326
gha-reporting-dashboard-release,118000199891-1,2025-11-18T20:07:00,GitHub Actions,reporting/reporting-dashboard,release/2026.07,c97e41b3cf40843df84c7de2b8bbfcd5da593af8,dependabot[bot],Go,windows-latest,On-Prem,496,449,162,None,None,None,Run test job on ubuntu-latest | ##[group]refs/heads/release/2026.07 | Go unit and integration tests passed | coverage report uploaded | no deployment rollback required | warning: 4 non-blocking linter warnings recorded,None,51.72,5900,0,FALSE,FALSE,FALSE,PASS,23,12,4,0,0.078
circleci-auth-service-deploy-staging,f7951c30-cb7f-54cc-9dd1-5365908a7352,2026-06-10T04:22:00,CircleCI,security/auth-service,main,4a1b6f580929bee5027b4b1bd3a8e2611bb76e03,sara_platform,Java,windows-latest,GCP,1672,183,0,test,Test Failure,NPM_TEST_FAILED,CircleCI step test | working_directory=~/project/auth-service | 2026-06-10 04:22:00 /home/jenkins/workspace/auth-service/src/main/java/com/company/orders/Service.java:32: AssertionError: expected HTTP 200 but got 500 for GET /api/models | failing test=OrderServiceTest.java | Error: Process completed with exit code 1,HIGH,55.42,9136,3,FALSE,FALSE,FALSE,FAIL,90,2,13,10,0.728
gitlab-fraud-detection-api-build-test-deploy,pipeline/928914/job/2207618,2025-12-28T09:02:00,GitLab CI,platform-team/fraud-detection-api,bugfix/payment-webhook,b49d5e4ec247391fbb9e7502c72e87a37d738b9f,data_pipeline_bot,Rust,ubuntu-latest,On-Prem,715,57,164,None,None,None,Running with gitlab-runner 17.x | stage=test | $ make test | Rust unit and integration tests passed | coverage report uploaded | no deployment rollback required,None,19.34,5455,0,FALSE,FALSE,FALSE,PASS,1,9,4,0,0.238
circleci-internal-api-gateway-pr-validation,7ba4f8e0-dd4a-53c3-a27a-37aa58563d38,2025-11-21T12:08:00,CircleCI,platform/internal-api-gateway,feature/auth-jwt,6ec107990c64fb2ed8d44f7ee86c52fb0b90a3bc,platform_admin,Java,ubuntu-latest,On-Prem,741,340,65,None,None,None,CircleCI step build | working_directory=~/project/internal-api-gateway | artifact internal-api-gateway:6ec10799 published | all required checks passed,None,29.43,305,0,FALSE,FALSE,FALSE,PASS,13,13,1,0,0.037
jenkins-notification-service-security-scan,notification-service/release-2026-06#4840,2025-11-05T16:45:00,Jenkins,messaging/notification-service,release/2026.06,4b5aeb3c8ec29b2b93d4deea536d7a3ba75388cc,maria_sre,Go,macos-latest,AWS,476,62,476,None,None,None,[Pipeline] stage(test) | [Pipeline] sh | Go unit and integration tests passed | coverage report uploaded | no deployment rollback required | warning: 2 non-blocking linter warnings recorded,None,21.71,3065,0,FALSE,FALSE,FALSE,PASS,5,3,2,0,0.312
circleci-inventory-sync-worker-security-scan,f97a00af-b416-5ad8-bec1-ec44fb02ed38,2026-03-31T09:27:00,CircleCI,ops/inventory-sync-worker,feature/pagos,51da1f0def1b4da4f3114c4c3414a2b64fe0b537,carlos_dev,Python,windows-latest,On-Prem,64,89,95,build,Permission Error,AWS_ACCESS_DENIED,CircleCI step build | working_directory=~/project/inventory-sync-worker | gh api repos/ops/inventory-sync-worker/actions/secrets | HTTP 403: Resource not accessible by integration; GITHUB_TOKEN requires actions:write | Exited with code 1,HIGH,27.09,1562,1,FALSE,FALSE,FALSE,FAIL,10,4,1,0,0.305
gha-terraform-infra-build-test-deploy,118000270165-1,2025-12-05T22:16:00,GitHub Actions,infra/terraform-infra,ci/cd-proyecto,aa1ebe9834e5f94112b42da963cbe8067a624af6,carlos_dev,Python,windows-latest,GCP,372,47,344,None,None,None,Run ci job on ubuntu-latest | ##[group]refs/heads/ci/cd-proyecto | 2025-12-05 22:16:00 checkout aa1ebe98 | dependencies restored from cache | build and tests completed successfully,None,28.13,2360,0,FALSE,FALSE,FALSE,PASS,16,8,0,0,0.006
gha-inventory-sync-worker-build-test-deploy,118000284688-3,2025-12-09T11:56:00,GitHub Actions,ops/inventory-sync-worker,hotfix/urgente,0d76e2bbc9ecc855eb116f0ce0709caa4c74c653,platform_admin,NodeJS,self-hosted-linux,Azure,569,546,394,None,None,None,Run security-scan job on ubuntu-latest | ##[group]refs/heads/hotfix/urgente | dependency audit completed with no blocking vulnerabilities | status=success | warning: 3 non-blocking linter warnings recorded,None,51.64,5083,0,FALSE,FALSE,FALSE,PASS,17,10,3,0,0.236
gha-ci-templates-deploy-staging,118000187062-3,2025-11-15T17:15:00,GitHub Actions,devops/ci-templates,feature/auth-jwt,e705093e7f7b48e32d49e83bb39af4b7540be954,platform_admin,NodeJS,windows-latest,GCP,253,466,430,None,None,None,Run ci job on ubuntu-latest | ##[group]refs/heads/feature | 2025-11-15 17:15:00 checkout e705093e | dependencies restored from cache | build and tests completed successfully,None,69.68,1907,1,FALSE,FALSE,FALSE,PASS,9,10,4,0,0.057
